,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
83233,0,224,2017,June,22,3,1,1,2,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,107.1,0,1,Check-Out,2017-06-05
83234,0,236,2017,June,22,3,1,1,2,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,138.6,0,2,Check-Out,2017-06-05
83235,0,224,2017,June,22,3,1,1,2,0.0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,107.1,0,1,Check-Out,2017-06-05
83236,0,135,2017,June,22,1,1,3,2,0.0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83237,0,224,2017,June,22,3,1,1,2,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,107.1,0,1,Check-Out,2017-06-05
83238,0,104,2017,June,22,2,1,2,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,144.0,0,0,Check-Out,2017-06-05
83239,0,2,2017,June,22,3,1,1,2,0.0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,160.0,0,2,Check-Out,2017-06-05
83240,0,135,2017,June,22,1,1,3,2,0.0,0,BB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83241,0,18,2017,June,23,4,1,0,2,0.0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,         40,0,Transient,75.0,1,0,Check-Out,2017-06-05
83242,0,136,2017,June,22,1,1,3,2,0.0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83243,0,128,2017,June,22,2,1,2,3,0.0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,115.0,0,0,Check-Out,2017-06-05
83244,0,16,2017,June,22,3,1,1,2,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,89.1,0,0,Check-Out,2017-06-05
83245,0,237,2017,June,22,2,1,2,2,0.0,0,BB       ,CHE,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,130.38,0,0,Check-Out,2017-06-05
83246,0,118,2017,June,22,2,1,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,126.0,0,1,Check-Out,2017-06-05
83247,0,54,2017,June,23,4,1,0,2,0.0,1,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         85,       NULL,0,Transient,89.1,0,1,Check-Out,2017-06-05
83248,0,16,2017,June,22,1,1,3,2,0.0,0,SC       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,135.0,0,1,Check-Out,2017-06-05
83249,0,208,2017,June,22,1,1,3,2,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,101.38,0,1,Check-Out,2017-06-05
83250,0,17,2017,June,22,2,1,2,2,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,112.0,0,1,Check-Out,2017-06-05
83251,0,208,2017,June,22,1,1,3,3,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,127.72,0,1,Check-Out,2017-06-05
83252,0,317,2017,June,22,2,1,2,1,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,104.4,0,3,Check-Out,2017-06-05
83253,0,82,2017,June,22,2,1,2,3,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,216.0,0,0,Check-Out,2017-06-05
83254,0,147,2017,June,22,2,1,2,3,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         16,       NULL,0,Transient,125.1,0,0,Check-Out,2017-06-05
83255,0,86,2017,June,22,3,1,1,2,2.0,0,BB       ,LUX,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,250.0,0,0,Check-Out,2017-06-05
83256,0,80,2017,June,22,2,1,2,2,2.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          7,       NULL,0,Transient,250.96,0,1,Check-Out,2017-06-05
83257,0,25,2017,June,23,4,1,0,2,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,174.0,1,1,Check-Out,2017-06-05
83258,0,98,2017,June,22,2,1,2,2,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,135.33,0,1,Check-Out,2017-06-05
83259,0,109,2017,June,22,2,1,2,2,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,162.0,0,1,Check-Out,2017-06-05
83260,0,122,2017,June,22,2,1,2,2,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         16,       NULL,0,Transient,109.0,0,1,Check-Out,2017-06-05
83261,0,317,2017,June,22,2,1,2,1,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,104.4,0,3,Check-Out,2017-06-05
83262,0,3,2017,June,23,4,1,0,1,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,150.0,0,1,Check-Out,2017-06-05
83263,0,112,2017,June,23,4,1,0,2,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,144.0,0,0,Check-Out,2017-06-05
83264,0,102,2017,June,22,1,2,3,2,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,176.4,0,2,Check-Out,2017-06-06
83265,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83266,0,4,2017,June,23,4,2,0,2,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          8,       NULL,0,Transient,280.0,0,2,Check-Out,2017-06-06
83267,0,35,2017,June,23,5,1,0,2,0.0,0,SC       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         28,       NULL,0,Transient,89.0,0,0,Check-Out,2017-06-06
83268,0,0,2017,June,22,3,2,1,2,0.0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,2,Check-Out,2017-06-06
83269,0,114,2017,June,22,3,2,1,1,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,          9,       NULL,0,Transient,130.67,0,0,Check-Out,2017-06-06
83270,0,167,2017,June,22,2,2,2,2,0.0,0,SC       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,141.0,0,2,Check-Out,2017-06-06
83271,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83272,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83273,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83274,0,109,2017,June,22,2,2,2,2,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,162.0,0,1,Check-Out,2017-06-06
83275,0,298,2017,June,22,2,2,2,2,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,109.8,0,2,Check-Out,2017-06-06
83276,0,18,2017,June,22,3,2,1,2,0.0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,155.0,0,2,Check-Out,2017-06-06
83277,0,61,2017,June,22,3,2,1,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-06-06
83278,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83279,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83280,0,23,2017,June,22,3,2,1,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,160.0,0,1,Check-Out,2017-06-06
83281,0,198,2017,June,22,2,2,2,2,0.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,115.21,0,1,Check-Out,2017-06-06
83282,0,209,2017,June,22,2,2,2,2,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,125.1,0,1,Check-Out,2017-06-06
83283,0,298,2017,June,22,2,2,2,2,0.0,0,BB       ,POL,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,109.8,0,1,Check-Out,2017-06-06
83284,0,198,2017,June,22,2,2,2,1,1.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,115.21,0,1,Check-Out,2017-06-06
83285,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83286,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83287,0,26,2017,June,22,2,2,2,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,171.1,0,1,Check-Out,2017-06-06
83288,0,162,2017,June,22,3,2,1,2,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         27,       NULL,0,Transient,89.1,0,0,Check-Out,2017-06-06
83289,0,162,2017,June,22,3,2,1,1,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         27,       NULL,0,Transient,84.6,0,0,Check-Out,2017-06-06
83290,0,130,2017,June,22,1,2,3,3,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,185.4,0,0,Check-Out,2017-06-06
83291,0,42,2017,June,22,3,2,1,2,0.0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,112.0,0,1,Check-Out,2017-06-06
83292,0,6,2017,June,23,5,1,0,1,0.0,0,BB       ,PRT,Complementary,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         45,0,Transient,0.0,0,0,Check-Out,2017-06-06
83293,0,6,2017,June,23,5,1,0,1,0.0,0,BB       ,PRT,Complementary,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         45,0,Transient,0.0,0,0,Check-Out,2017-06-06
83294,0,200,2017,June,22,3,2,1,2,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,157.5,0,2,Check-Out,2017-06-06
83295,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83296,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83297,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83298,0,198,2017,June,22,2,2,2,2,0.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,157.5,0,2,Check-Out,2017-06-06
83299,0,229,2017,June,23,4,2,0,2,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          8,       NULL,0,Transient,172.8,0,1,Check-Out,2017-06-06
83300,0,229,2017,June,23,4,2,0,2,0.0,0,HB       ,CN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          8,       NULL,0,Transient,172.8,0,1,Check-Out,2017-06-06
83301,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83302,0,0,2017,June,23,5,1,0,2,0.0,0,BB       ,CHN,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,158.0,0,0,Check-Out,2017-06-06
83303,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83304,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83305,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83306,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83307,0,150,2017,June,22,2,2,2,2,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,126.0,0,0,Check-Out,2017-06-06
83308,0,150,2017,June,22,2,2,2,2,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,126.0,0,0,Check-Out,2017-06-06
83309,0,43,2017,June,22,3,2,1,2,0.0,0,BB       ,POL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,179.0,0,1,Check-Out,2017-06-06
83310,0,121,2017,June,22,3,2,1,2,0.0,0,SC       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-06-06
83311,0,121,2017,June,22,3,2,1,2,0.0,0,SC       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-06-06
83312,0,21,2017,June,22,1,2,3,1,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         89,       NULL,0,Transient,108.8,0,0,Check-Out,2017-06-06
83313,0,283,2017,June,22,2,2,2,2,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,84.15,0,3,Check-Out,2017-06-06
83314,0,3,2017,June,23,4,2,0,2,0.0,0,BB       ,BRA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,165.0,0,0,Check-Out,2017-06-06
83315,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,CN,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83316,0,5,2017,June,23,5,1,0,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,160.0,0,1,Check-Out,2017-06-06
83317,0,43,2017,June,22,3,2,1,2,0.0,0,BB       ,POL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,170.0,0,1,Check-Out,2017-06-06
83318,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,CN,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83319,0,158,2017,June,23,6,0,1,1,0.0,0,SC       ,CN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Group,117.0,0,2,Check-Out,2017-06-07
83320,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,CN,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83321,0,158,2017,June,23,6,0,1,2,0.0,0,SC       ,CN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Group,126.0,0,2,Check-Out,2017-06-07
83322,0,434,2017,June,22,3,2,1,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,0.0,0,0,Check-Out,2017-06-06
83323,0,434,2017,June,22,3,2,1,2,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83324,0,5,2017,June,23,5,1,1,1,0.0,0,BB       ,ITA,Online TA,GDS,0,0,0,A               ,A               ,3,No Deposit     ,        195,       NULL,0,Transient,145.0,0,0,Check-Out,2017-06-07
83325,0,5,2017,June,23,5,1,1,1,0.0,0,BB       ,ITA,Online TA,GDS,0,0,0,A               ,A               ,1,No Deposit     ,        195,       NULL,0,Transient,145.0,0,0,Check-Out,2017-06-07
83326,0,141,2017,June,22,2,2,3,2,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         27,       NULL,0,Transient,98.1,0,1,Check-Out,2017-06-07
83327,0,146,2017,June,23,4,2,1,2,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,144.0,0,2,Check-Out,2017-06-07
83328,0,8,2017,June,23,6,0,1,1,0.0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,150.0,0,0,Check-Out,2017-06-07
83329,0,8,2017,June,23,6,0,1,1,0.0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,150.0,0,0,Check-Out,2017-06-07
83330,0,60,2017,June,22,3,2,2,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-06-07
83331,0,60,2017,June,23,5,1,1,1,0.0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,130.0,0,1,Check-Out,2017-06-07
83332,0,60,2017,June,23,5,1,1,1,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,130.0,0,1,Check-Out,2017-06-07
83333,0,31,2017,June,23,5,1,1,1,0.0,0,BB       ,NLD,Online TA,GDS,0,0,0,D               ,D               ,0,No Deposit     ,        195,       NULL,0,Transient,155.0,0,0,Check-Out,2017-06-07
83334,0,13,2017,June,23,5,1,1,1,0.0,0,BB       ,DNK,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,1,Check-Out,2017-06-07
83335,0,47,2017,June,22,3,2,2,2,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-06-07
83336,0,7,2017,June,23,6,0,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,106.4,0,1,Check-Out,2017-06-07
83337,0,6,2017,June,23,4,2,1,2,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,1,Check-Out,2017-06-07
83338,0,181,2017,June,22,3,2,2,1,0.0,0,SC       ,CN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,1,Check-Out,2017-06-07
83339,0,98,2017,June,23,4,2,1,1,1.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         83,       NULL,0,Transient,115.2,0,0,Check-Out,2017-06-07
83340,0,7,2017,June,23,6,0,1,1,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,160.0,0,1,Check-Out,2017-06-07
83341,0,7,2017,June,23,6,0,1,1,0.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,160.0,0,1,Check-Out,2017-06-07
83342,0,28,2017,June,23,4,2,1,3,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,203.33,0,1,Check-Out,2017-06-07
83343,0,13,2017,June,23,4,2,1,2,0.0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,120.0,0,1,Check-Out,2017-06-07
83344,0,80,2017,June,23,4,2,1,2,0.0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,144.0,0,2,Check-Out,2017-06-07
83345,0,14,2017,June,23,6,0,1,2,0.0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,D               ,F               ,1,No Deposit     ,        480,       NULL,0,Transient,120.0,0,1,Check-Out,2017-06-07
83346,0,8,2017,June,23,6,0,1,1,0.0,0,BB       ,JPN,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,          8,       NULL,0,Transient,150.0,0,1,Check-Out,2017-06-07
83347,0,112,2017,June,23,4,2,1,2,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,110.88,0,0,Check-Out,2017-06-07
83348,0,32,2017,June,23,4,2,1,2,0.0,0,BB       ,CN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,130.67,0,1,Check-Out,2017-06-07
83349,0,84,2017,June,23,4,2,1,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,122.4,0,0,Check-Out,2017-06-07
83350,0,10,2017,June,22,2,2,3,2,1.0,0,HB       ,BEL,Direct,Direct,0,0,0,E               ,E               ,1,No Deposit     ,         14,       NULL,0,Transient,239.0,0,1,Check-Out,2017-06-07
83351,0,18,2017,June,23,5,1,1,2,0.0,0,SC       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,130.0,0,1,Check-Out,2017-06-07
83352,0,30,2017,June,23,4,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,133.33,0,1,Check-Out,2017-06-07
83353,0,4,2017,June,22,3,2,2,2,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         27,       NULL,0,Transient,99.0,0,0,Check-Out,2017-06-07
83354,0,12,2017,June,23,6,0,1,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,1,Check-Out,2017-06-07
83355,0,23,2017,June,22,3,2,2,2,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,1,Check-Out,2017-06-07
83356,0,125,2017,June,23,4,2,1,2,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-06-07
83357,0,24,2017,June,23,4,2,1,2,0.0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-06-07
83358,0,12,2017,June,23,6,0,1,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,2,Check-Out,2017-06-07
83359,0,41,2017,June,23,4,2,1,2,0.0,0,SC       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,153.33,0,2,Check-Out,2017-06-07
